,basin_0,basin_1,basin_2,basin_3,basin_4,basin_5,basin_6,basin_7,basin_8,basin_9,basin_10,basin_11,basin_12,basin_13,basin_14,basin_15,basin_16,basin_17,basin_18,basin_19,basin_20,basin_21,basin_22,basin_23,basin_24,basin_25,basin_26,basin_27,basin_28,basin_29,basin_30,basin_31,basin_32,basin_33,basin_34,basin_35,basin_36,basin_37,basin_38,basin_39,basin_40,basin_41,basin_42,basin_43,basin_44,basin_45,basin_46,basin_47,basin_48,basin_49,basin_50,basin_51,basin_52,basin_53,basin_54,basin_55,basin_56,basin_57,basin_58,basin_59,basin_60,basin_61,basin_62,basin_63,basin_64,basin_65,basin_66,basin_67,basin_68
1996/1/1,0.1446,0.073739837,0.133362069,0.148,0.057833333,0.04972973,0.133222222,0.059074074,0.050684932,0.062037037,0.204571429,0.175,0.038461538,0.042727273,0.063617021,0.179655172,0.061573034,0.057692308,0.055340909,0.053243243,0.037731092,0.208627451,0.096397059,0.212409639,0.287290837,0.053559322,0.162201258,0.202857143,0.052451613,0.040625,0.170666667,0.057843137,0.064863388,0.064576271,0.058381503,0.212777778,0.208728324,0.126423841,0.204772727,0.072333333,0.1105,0.209310345,0.071956522,0.185769231,0.066458333,0.172173913,0.034285714,0.1608,0.231012658,0.149736842,0.187978723,0.087844828,0.106320755,0.128490566,0.032253521,0.151170213,0.152909091,0.208636364,0.206540881,0.088953488,0.201754386,0.173814433,0.069558824,0.049036145,0.200144928,0.208958333,0.234851485,0.18,0.202162162
1996/1/9,0.1434,0.073739837,0.132413793,0.147,0.0575,0.051081081,0.132888889,0.058703704,0.050684932,0.063055556,0.201371429,0.172681159,0.038974359,0.042545455,0.065851064,0.176724138,0.063258427,0.057596154,0.057386364,0.050810811,0.038823529,0.206666667,0.096397059,0.209638554,0.284541833,0.053389831,0.160188679,0.20047619,0.053677419,0.042321429,0.169833333,0.055686275,0.064535519,0.066440678,0.063930636,0.21,0.207803468,0.125298013,0.201590909,0.071,0.1105,0.209655172,0.069782609,0.1825,0.069930556,0.172173913,0.03625,0.16,0.227594937,0.148157895,0.188297872,0.086982759,0.105990566,0.128867925,0.034647887,0.148723404,0.151181818,0.206212121,0.203710692,0.095813953,0.199824561,0.174329897,0.069705882,0.049638554,0.199492754,0.20671875,0.233168317,0.179318182,0.202297297
1996/1/17,0.1416,0.073333333,0.13112069,0.144333333,0.057333333,0.051081081,0.131111111,0.05787037,0.050273973,0.063796296,0.197771429,0.169782609,0.039316239,0.042424242,0.063829787,0.174655172,0.064382022,0.057692308,0.056704545,0.050810811,0.040084034,0.203921569,0.095735294,0.205783133,0.278326693,0.051864407,0.157924528,0.196428571,0.05516129,0.042857143,0.167833333,0.052352941,0.064480874,0.067118644,0.064624277,0.208333333,0.204566474,0.123377483,0.197727273,0.0715,0.110166667,0.206666667,0.070434783,0.178846154,0.067013889,0.17,0.04125,0.1576,0.222658228,0.146447368,0.186808511,0.086551724,0.105849057,0.128301887,0.04,0.146489362,0.149454545,0.202272727,0.199937107,0.103953488,0.195614035,0.174845361,0.072058824,0.051445783,0.196449275,0.2028125,0.229405941,0.179090909,0.201351351
1996/1/25,0.1396,0.072926829,0.129827586,0.143,0.058,0.04972973,0.129555556,0.057407407,0.049452055,0.065092593,0.194571429,0.167608696,0.039316239,0.042606061,0.058085106,0.172758621,0.060224719,0.059038462,0.055227273,0.05027027,0.040840336,0.201764706,0.093382353,0.20373494,0.273824701,0.051525424,0.156855346,0.194404762,0.054516129,0.043035714,0.167166667,0.045196078,0.064918033,0.068474576,0.055375723,0.206111111,0.202543353,0.12205298,0.193863636,0.069833333,0.1085,0.205517241,0.071086957,0.175,0.061319444,0.168695652,0.047142857,0.156,0.218860759,0.144342105,0.185744681,0.086810345,0.106933962,0.128490566,0.037887324,0.145531915,0.146454545,0.201363636,0.197798742,0.11372093,0.193508772,0.177731959,0.074411765,0.050963855,0.194130435,0.199427083,0.226633663,0.183560606,0.207027027
1996/2/2,0.1396,0.073089431,0.129137931,0.142666667,0.058166667,0.04972973,0.129,0.058703704,0.049178082,0.070833333,0.192,0.167028986,0.038974359,0.044484848,0.057234043,0.173793103,0.061348315,0.060480769,0.055227273,0.051081081,0.042941176,0.198627451,0.094632353,0.202771084,0.269641434,0.052033898,0.156037736,0.193809524,0.056774194,0.044821429,0.168333333,0.045980392,0.067814208,0.070677966,0.052485549,0.208888889,0.202080925,0.123377483,0.192727273,0.069333333,0.1105,0.204827586,0.073478261,0.173846154,0.058680556,0.16826087,0.05,0.1548,0.217848101,0.143026316,0.186382979,0.091293103,0.106603774,0.13245283,0.03971831,0.147446809,0.146181818,0.203030303,0.197610063,0.159883721,0.19245614,0.187628866,0.080294118,0.058192771,0.193115942,0.1971875,0.224851485,0.190454545,0.221216216
1996/2/10,0.1382,0.073170732,0.128448276,0.143333333,0.058,0.05,0.130333333,0.060092593,0.048356164,0.069907407,0.191028571,0.168188406,0.04042735,0.04569697,0.055851064,0.174655172,0.064044944,0.061634615,0.056363636,0.052972973,0.045714286,0.198235294,0.097867647,0.203373494,0.268047809,0.05559322,0.157044025,0.194404762,0.059225806,0.047589286,0.169333333,0.050392157,0.070546448,0.076949153,0.055028902,0.213333333,0.202485549,0.125960265,0.191363636,0.075166667,0.111166667,0.205977011,0.076304348,0.175384615,0.061180556,0.170434783,0.051964286,0.156,0.217974684,0.142763158,0.188404255,0.096206897,0.108018868,0.135849057,0.040704225,0.148617021,0.148,0.203787879,0.200251572,0.154883721,0.194385965,0.187319588,0.086323529,0.061325301,0.193913043,0.197604167,0.224653465,0.187424242,0.211216216
1996/2/18,0.1394,0.073577236,0.128362069,0.145,0.0585,0.049189189,0.133888889,0.06212963,0.04890411,0.068240741,0.190342857,0.169637681,0.041709402,0.047575758,0.055212766,0.17862069,0.067303371,0.062211538,0.057840909,0.054594595,0.047647059,0.198431373,0.101029412,0.204337349,0.271354582,0.059491525,0.158176101,0.196071429,0.062967742,0.049910714,0.171166667,0.058235294,0.073060109,0.084237288,0.056936416,0.218333333,0.203988439,0.129006623,0.190681818,0.0815,0.1155,0.208965517,0.081521739,0.177115385,0.061736111,0.172608696,0.052678571,0.1584,0.218481013,0.142894737,0.191489362,0.099827586,0.110896226,0.138301887,0.045352113,0.150106383,0.150909091,0.207727273,0.203584906,0.145,0.19877193,0.187010309,0.091470588,0.063975904,0.195072464,0.199375,0.223861386,0.185909091,0.201891892
1996/2/26,0.1402,0.073821138,0.128275862,0.146,0.0575,0.051351351,0.135111111,0.062314815,0.049315068,0.066851852,0.189485714,0.17115942,0.048632479,0.050181818,0.05606383,0.181551724,0.066404494,0.069711538,0.068068182,0.057297297,0.049915966,0.196862745,0.101470588,0.206506024,0.278047809,0.073559322,0.15918239,0.198928571,0.068064516,0.055535714,0.172,0.077352941,0.076065574,0.100169492,0.068381503,0.222777778,0.20583815,0.130331126,0.188181818,0.0965,0.121333333,0.211264368,0.088478261,0.181730769,0.074166667,0.175217391,0.071785714,0.1592,0.218734177,0.147368421,0.194255319,0.104224138,0.118726415,0.151320755,0.045352113,0.151914894,0.157181818,0.208636364,0.20836478,0.140813953,0.202280702,0.188556701,0.103235294,0.067831325,0.198405797,0.202708333,0.223168317,0.186515152,0.228243243
1996/3/5,0.1412,0.074308943,0.128103448,0.148666667,0.058666667,0.052432432,0.139,0.063425926,0.049726027,0.067685185,0.191828571,0.174637681,0.05042735,0.051090909,0.055106383,0.187241379,0.069550562,0.067884615,0.065795455,0.061891892,0.052857143,0.196862745,0.104632353,0.209638554,0.285537849,0.08,0.161823899,0.202380952,0.071806452,0.053839286,0.175166667,0.080686275,0.076939891,0.108305085,0.069479769,0.233333333,0.210404624,0.132781457,0.189545455,0.102666667,0.1275,0.21954023,0.09173913,0.185384615,0.074861111,0.175217391,0.071428571,0.1596,0.221898734,0.148552632,0.203297872,0.106896552,0.121603774,0.150943396,0.047605634,0.153510638,0.158363636,0.214545455,0.217421384,0.13255814,0.210701754,0.190618557,0.100441176,0.070481928,0.204710145,0.21046875,0.225346535,0.188863636,0.222837838
1996/3/13,0.1448,0.07601626,0.130258621,0.151666667,0.058333333,0.051621622,0.142444444,0.063518519,0.050136986,0.068888889,0.194914286,0.180289855,0.052136752,0.054484848,0.054893617,0.195689655,0.071011236,0.069423077,0.064318182,0.065135135,0.060252101,0.197647059,0.107573529,0.215662651,0.29498008,0.088983051,0.164842767,0.209404762,0.076193548,0.056696429,0.178833333,0.086862745,0.081912568,0.117457627,0.072427746,0.245,0.21716763,0.135562914,0.19,0.109833333,0.134666667,0.231724138,0.099130435,0.189615385,0.080902778,0.180434783,0.076071429,0.1648,0.227341772,0.151842105,0.21606383,0.113017241,0.126462264,0.153962264,0.053380282,0.15787234,0.161272727,0.224090909,0.232201258,0.129186047,0.222982456,0.196804124,0.100147059,0.077108434,0.217101449,0.223489583,0.228118812,0.194848485,0.224324324
1996/3/21,0.1476,0.077479675,0.133189655,0.155666667,0.059833333,0.052162162,0.147888889,0.063611111,0.049178082,0.071944444,0.200114286,0.188043478,0.054615385,0.056545455,0.055851064,0.208103448,0.073820225,0.071346154,0.064545455,0.067297297,0.068739496,0.201176471,0.112352941,0.225542169,0.303426295,0.096949153,0.170628931,0.219285714,0.081419355,0.06125,0.184833333,0.09627451,0.08568306,0.126779661,0.078554913,0.262222222,0.226820809,0.140331126,0.192272727,0.118166667,0.145833333,0.248045977,0.11,0.195192308,0.088819444,0.183043478,0.080892857,0.1708,0.234683544,0.158289474,0.236276596,0.120172414,0.136273585,0.16,0.05915493,0.163297872,0.165272727,0.235454545,0.251886792,0.135930233,0.236666667,0.203092784,0.106617647,0.083012048,0.233695652,0.241770833,0.235445545,0.204469697,0.233378378
1996/3/29,0.156,0.081626016,0.139224138,0.164,0.064833333,0.053243243,0.158111111,0.065462963,0.050136986,0.077037037,0.211714286,0.200869565,0.059230769,0.060787879,0.05787234,0.225862069,0.076629213,0.076346154,0.0675,0.073513514,0.080756303,0.209607843,0.117352941,0.241927711,0.317968127,0.108135593,0.179371069,0.233333333,0.089032258,0.069196429,0.193,0.110784314,0.092786885,0.139491525,0.08867052,0.287222222,0.242254335,0.148344371,0.199318182,0.127333333,0.1615,0.273563218,0.121086957,0.203846154,0.101736111,0.190869565,0.089285714,0.1816,0.247468354,0.167368421,0.267978723,0.131551724,0.14990566,0.171698113,0.065915493,0.173085106,0.173363636,0.254090909,0.282327044,0.147325581,0.259473684,0.215051546,0.117794118,0.094819277,0.259855072,0.270729167,0.246732673,0.220530303,0.251216216
1996/4/6,0.16,0.081219512,0.140086207,0.168,0.0625,0.05027027,0.164555556,0.061944444,0.045890411,0.078055556,0.22,0.211231884,0.05957265,0.061333333,0.056595745,0.243275862,0.075730337,0.076634615,0.066818182,0.074324324,0.088403361,0.215490196,0.117941176,0.255903614,0.327768924,0.114067797,0.18490566,0.246547619,0.091096774,0.075714286,0.199666667,0.124901961,0.09568306,0.145932203,0.09699422,0.311111111,0.254508671,0.151721854,0.201136364,0.1335,0.175166667,0.296436782,0.130217391,0.206346154,0.113958333,0.195217391,0.095535714,0.1872,0.257721519,0.173289474,0.300744681,0.13887931,0.161509434,0.178679245,0.069859155,0.177978723,0.176636364,0.271666667,0.31490566,0.155930233,0.282807018,0.225463918,0.123382353,0.102409639,0.286811594,0.303385417,0.257722772,0.23719697,0.272837838
1996/4/14,0.166,0.083170732,0.145172414,0.176666667,0.065166667,0.04972973,0.174888889,0.061666667,0.044383562,0.081759259,0.233714286,0.22826087,0.062991453,0.064363636,0.059574468,0.263965517,0.08,0.079807692,0.070113636,0.077837838,0.098739496,0.223529412,0.122941176,0.273493976,0.341035857,0.124745763,0.193207547,0.261785714,0.097096774,0.085446429,0.207833333,0.155,0.10273224,0.157118644,0.11132948,0.343888889,0.272080925,0.157086093,0.204090909,0.141666667,0.193666667,0.332758621,0.142173913,0.209423077,0.135694444,0.198695652,0.103035714,0.194,0.274050633,0.183947368,0.345744681,0.15,0.180424528,0.189811321,0.080140845,0.185531915,0.182545455,0.298181818,0.360880503,0.171162791,0.31877193,0.238659794,0.133970588,0.114096386,0.323913043,0.35078125,0.272178218,0.264166667,0.305540541
1996/4/22,0.173,0.085853659,0.150344828,0.186666667,0.066,0.05027027,0.186333333,0.060555556,0.044246575,0.085185185,0.250171429,0.24673913,0.066837607,0.068121212,0.064148936,0.289655172,0.086067416,0.084807692,0.075681818,0.082432432,0.11210084,0.230588235,0.128676471,0.293493976,0.358685259,0.137288136,0.201320755,0.281904762,0.105096774,0.103571429,0.217666667,0.191666667,0.111038251,0.173050847,0.133121387,0.379444444,0.291791908,0.161192053,0.205227273,0.154666667,0.217,0.373103448,0.156304348,0.210384615,0.169791667,0.202173913,0.117857143,0.2004,0.291265823,0.195394737,0.402978723,0.163017241,0.20259434,0.203018868,0.098309859,0.192765957,0.188909091,0.328636364,0.417861635,0.187093023,0.360877193,0.254123711,0.150441176,0.13060241,0.370362319,0.41453125,0.28990099,0.304015152,0.378378378
1996/4/30,0.179,0.088211382,0.154827586,0.196666667,0.071,0.05,0.198111111,0.061111111,0.044657534,0.09037037,0.267257143,0.267391304,0.072307692,0.071757576,0.071489362,0.314482759,0.100561798,0.091153846,0.081477273,0.086216216,0.128655462,0.234901961,0.136544118,0.310481928,0.37752988,0.151864407,0.209056604,0.302380952,0.116387097,0.120535714,0.227166667,0.241666667,0.118797814,0.186779661,0.160867052,0.412222222,0.310520231,0.163178808,0.203409091,0.163833333,0.242333333,0.419770115,0.169130435,0.210192308,0.207986111,0.201304348,0.135892857,0.2028,0.308987342,0.204736842,0.469574468,0.173706897,0.225990566,0.213018868,0.122535211,0.198829787,0.194636364,0.366515152,0.488679245,0.201627907,0.41877193,0.268762887,0.166323529,0.151807229,0.424710145,0.491875,0.310693069,0.354242424,0.473108108
1996/5/8,0.1864,0.091300813,0.16112069,0.208333333,0.076333333,0.052162162,0.212,0.061666667,0.044657534,0.09712963,0.288628571,0.293115942,0.080598291,0.076909091,0.082765957,0.346724138,0.121011236,0.099038462,0.08875,0.091621622,0.146890756,0.241372549,0.146176471,0.328192771,0.399840637,0.17779661,0.22,0.328095238,0.130258065,0.139821429,0.241666667,0.307745098,0.128852459,0.212372881,0.188901734,0.447222222,0.334855491,0.167152318,0.2025,0.180666667,0.274,0.480229885,0.188695652,0.210192308,0.248819444,0.201304348,0.155892857,0.204,0.329620253,0.214210526,0.553404255,0.188793103,0.256745283,0.223773585,0.148873239,0.203723404,0.199272727,0.415151515,0.574591195,0.219534884,0.495438596,0.285257732,0.187352941,0.176144578,0.49173913,0.584114583,0.339108911,0.418712121,0.591621622
1996/5/16,0.197,0.09398374,0.173275862,0.223,0.085,0.052972973,0.228,0.061574074,0.044931507,0.106944444,0.315714286,0.324202899,0.08965812,0.081212121,0.111276596,0.385,0.14247191,0.110096154,0.101590909,0.097567568,0.168823529,0.256862745,0.155882353,0.355060241,0.43,0.209661017,0.235283019,0.368690476,0.147354839,0.168839286,0.264666667,0.397352941,0.139836066,0.245254237,0.232947977,0.482222222,0.365375723,0.168410596,0.206363636,0.197666667,0.3235,0.547471264,0.215652174,0.214038462,0.300763889,0.210434783,0.181428571,0.2092,0.357341772,0.225526316,0.653829787,0.21137931,0.296084906,0.236226415,0.169577465,0.212659574,0.202,0.479393939,0.681383648,0.244186047,0.595789474,0.304123711,0.214852941,0.206746988,0.575797101,0.69875,0.382673267,0.505151515,0.736756757
1996/5/24,0.2132,0.100569106,0.192068966,0.242,0.104166667,0.053513514,0.255888889,0.064537037,0.045753425,0.124074074,0.357771429,0.366811594,0.101880342,0.086848485,0.142659574,0.433965517,0.178202247,0.129038462,0.1225,0.106486486,0.196302521,0.293333333,0.176029412,0.397710843,0.483784861,0.247966102,0.269245283,0.437142857,0.164322581,0.208482143,0.3115,0.50254902,0.155191257,0.290338983,0.284046243,0.529444444,0.422254335,0.186688742,0.225909091,0.222666667,0.390833333,0.666781609,0.251521739,0.229230769,0.355277778,0.232608696,0.211607143,0.2296,0.407088608,0.247763158,0.819787234,0.242586207,0.35004717,0.260566038,0.190140845,0.236595745,0.211272727,0.582424242,0.84163522,0.274651163,0.76122807,0.328969072,0.247794118,0.242289157,0.709347826,0.859791667,0.452475248,0.621363636,0.899594595
1996/6/1,0.244,0.118536585,0.233103448,0.276,0.131333333,0.054594595,0.304333333,0.079722222,0.053013699,0.157222222,0.443314286,0.436666667,0.119316239,0.092484848,0.184893617,0.511896552,0.233146067,0.158173077,0.152045455,0.113783784,0.231512605,0.35,0.208308824,0.464939759,0.577689243,0.296440678,0.321383648,0.541428571,0.180580645,0.266071429,0.414,0.633235294,0.170928962,0.352542373,0.33433526,0.621111111,0.530635838,0.217615894,0.263863636,0.261333333,0.489333333,0.88862069,0.305869565,0.259807692,0.399305556,0.272608696,0.240892857,0.2612,0.496962025,0.266710526,1.095319149,0.2875,0.42509434,0.300943396,0.208873239,0.267234043,0.233090909,0.742575758,1.068930818,0.322674419,0.998245614,0.366804124,0.293823529,0.280361446,0.917028986,1.069322917,0.562475248,0.777272727,1.049594595
1996/6/9,0.2918,0.137886179,0.291896552,0.335333333,0.162666667,0.054594595,0.376444444,0.088611111,0.057260274,0.195,0.5808,0.547173913,0.133675214,0.096060606,0.227765957,0.627931034,0.294382022,0.181153846,0.172159091,0.124054054,0.263445378,0.440392157,0.246764706,0.570240964,0.728685259,0.339830508,0.397358491,0.683333333,0.198709677,0.309017857,0.5405,0.735,0.189289617,0.421186441,0.376011561,0.776666667,0.700115607,0.264834437,0.315909091,0.316666667,0.605833333,1.231724138,0.376521739,0.294038462,0.449652778,0.340434783,0.272321429,0.3184,0.634936709,0.306184211,1.497340426,0.35887931,0.518867925,0.351698113,0.223661972,0.318297872,0.263727273,0.969545455,1.388301887,0.393604651,1.323684211,0.424742268,0.356176471,0.32253012,1.219347826,1.3465625,0.721188119,0.974924242,1.212297297
1996/6/17,0.3568,0.165365854,0.369137931,0.423333333,0.215,0.054324324,0.484888889,0.10037037,0.06260274,0.25037037,0.771314286,0.705217391,0.157606838,0.10369697,0.276914894,0.796034483,0.373595506,0.215576923,0.200227273,0.141891892,0.312268908,0.57627451,0.314632353,0.725662651,0.926215139,0.391016949,0.513333333,0.869047619,0.229354839,0.376428571,0.711333333,0.841764706,0.22,0.514576271,0.427514451,0.988333333,0.928612717,0.352847682,0.392954545,0.4025,0.756166667,1.674597701,0.482608696,0.350576923,0.511527778,0.440869565,0.318928571,0.4136,0.816835443,0.390921053,2.007765957,0.461206897,0.645801887,0.438113208,0.252112676,0.407659574,0.317727273,1.253939394,1.787610063,0.50755814,1.723859649,0.516494845,0.446617647,0.38,1.605724638,1.684947917,0.931386139,1.216590909,1.398108108
1996/6/25,0.437,0.199430894,0.458534483,0.547,0.266,0.056216216,0.625444444,0.116296296,0.069178082,0.312407407,0.9936,0.904782609,0.182478632,0.110181818,0.315957447,1.003275862,0.459438202,0.253461538,0.232727273,0.162432432,0.370588235,0.744705882,0.402720588,0.921325301,1.150478088,0.443220339,0.659056604,1.091309524,0.265032258,0.443035714,0.915666667,0.945196078,0.257322404,0.624067797,0.480462428,1.233888889,1.188554913,0.478211921,0.498409091,0.513833333,0.9315,2.143448276,0.612826087,0.427884615,0.578402778,0.578695652,0.373928571,0.5512,1.032658228,0.517105263,2.550425532,0.595172414,0.796132075,0.557735849,0.274084507,0.532765957,0.403727273,1.573787879,2.222641509,0.666976744,2.159824561,0.645670103,0.568088235,0.448795181,2.028623188,2.055572917,1.174554455,1.479166667,1.598918919
1996/7/3,0.5322,0.243739837,0.563534483,0.702666667,0.342166667,0.058378378,0.801111111,0.137777778,0.076575342,0.39212963,1.220571429,1.13173913,0.209401709,0.117818182,0.347659574,1.237586207,0.551685393,0.294134615,0.267159091,0.187027027,0.432773109,0.941568627,0.509558824,1.141566265,1.368007968,0.491186441,0.830125786,1.323809524,0.302709677,0.499732143,1.121166667,1.013529412,0.299672131,0.734745763,0.529479769,1.471111111,1.433063584,0.632119205,0.629090909,0.641833333,1.115333333,2.542988506,0.761304348,0.519423077,0.642847222,0.742608696,0.433392857,0.72,1.251772152,0.674473684,3.022234043,0.757844828,0.959669811,0.700566038,0.288732394,0.691914894,0.518545455,1.889545455,2.627987421,0.871860465,2.564561404,0.810721649,0.730147059,0.527951807,2.418043478,2.412552083,1.422178218,1.736515152,1.79027027
